tweet_id,account_name,user_id,timestamp,text,links,repiles,retweets,favorites
1246931849508802563,Mack,804814071887437824,3:44 PM - 5 Apr 2020,I am obsessed with how ,,Null,0,0
1246928018658000896,crappy artist,1245109443425185803,3:29 PM - 5 Apr 2020,Null,,Null,0,0
1246926570264113154,nina,66989667,3:23 PM - 5 Apr 2020,God  I ask that it isn’t until we feel loss personally from this ,,Null,53,69
1246926131716075520,Aaron Black,481762079,3:22 PM - 5 Apr 2020,Null,,Null,111,281
1246924785424257024,Peter Obi,1050779471731707904,3:16 PM - 5 Apr 2020,As we mark the final week of Lent and the beginning of the Holy Week  may this symbolic season be unto us  a moment of reflection. I urge that we remain united in this season of ,,Null,102,570
1246923069639155712,Johnny Faris,54093943,3:10 PM - 5 Apr 2020,Throwback to that time ,https://www.instagram.com/p/B-nYfxzpcYj/?igshid=6hwukg7qlxe2,Null,0,0
1246922456960565248,RKC,715508391339237377,3:07 PM - 5 Apr 2020,Dear God  I'd never thought I'd say this  but ,,Null,0,0
1246937024608628737,Liz Mariani | אורית מיכאל,1152072558042161152,4:05 PM - 5 Apr 2020,URGENT: Site C Dam construction further threatens health during COVID-19 ,https://takeaction.amnesty.ca/page/58577/action/1?locale=en-US&utm_source=twitter&utm_medium=postaction&ea.tracking.id=postaction_twitter,Null,0,0
1246936527952916481,is this really happening?,855785179,4:03 PM - 5 Apr 2020,Null,https://www.instagram.com/p/B-ne8XFgb-Q86iCu_XV6BSFsERDAIUVKS_BrMY0/?igshid=sij382cdhszy,Null,0,0
1246936417240059904,WillVTrent,428251638,4:03 PM - 5 Apr 2020,Yall play around with this shit if you want to  a muhfuh I ,https://www.instagram.com/p/B-ne1t5BYqp/?igshid=1giuwasb86tsc,Null,0,0
1246936378556002304,Mornetroispiton,32229940,4:02 PM - 5 Apr 2020,Ventilators snatched from a small island Caribbean State in the midst of the ,https://barbadostoday.bb/2020/04/05/ventilators-destined-for-barbados-seized-by-u-s/,Null,0,0
1246935515779268608,pito g. misiano,2712304816,3:59 PM - 5 Apr 2020,This is unacceptable  stressful & ridiculous.This been everyday for past 2-3 weeks. I understand there’s a ,,Null,0,0
1246934095634018306,Kenny Lin, MD, MPH,57145818,3:53 PM - 5 Apr 2020,Applying evidence-based medicine concepts in a ,https://afpjournal.blogspot.com/2020/04/applying-evidence-based-medicine.html?spref=tw,Null,0,0
1246931755237588992,Breaking911,375721095,3:44 PM - 5 Apr 2020,Man Shoots Girlfriend  Kills Self After Being Upset About Coronavirus ,https://breaking911.com/man-shoots-girlfriend-kills-self-after-being-upset-about-pandemic-police-say/,Null,69,133
1246930522082770956,saba,96690549,3:39 PM - 5 Apr 2020,Disappointing that ,,Null,0,0
1246930134852153349,GT: Vagrant Dead,1216477353523716097,3:38 PM - 5 Apr 2020,During this ,,Null,0,0
1246928486066827264,Jonathan Galt,753301991447724032,3:31 PM - 5 Apr 2020,When the ,,Null,0,0
1246928045925117952,agnieszka marinelli,1178703013495615490,3:29 PM - 5 Apr 2020,Social distancing at its best!        This am in Talamore community.   Ignorant and selfish behavior since the ,,Null,0,0
1246926901840470017,Matt Alldredge,1042173536746389504,3:25 PM - 5 Apr 2020,Now that he’s free  ,,Null,0,0
1246925865927114752,Susanne C. Merrill,807896635,3:21 PM - 5 Apr 2020,SIGN THE PETITION: Any members of Congress who participated in stock selloffs before the ,https://bit.ly/2UjMOIw,Null,0,0
1246924488639426562,Romeo Thapa,736250085416144896,3:15 PM - 5 Apr 2020,It is very sad to heard that Nepal government  has extended lockdown of Airport for passengers flight. While other highly effective  country  with ,,Null,0,0
1246921787163602944,Stanford Students for Workers Rights,1238367937376862209,3:04 PM - 5 Apr 2020,.,,Null,1,2
1246921364600225792,Ivie Ani,2159700978,3:03 PM - 5 Apr 2020,The Bronx has higher than average asthma hospitalization rates. People were already dealing with compromised respiratory systems from environmental racism poor housing &pollution inequality before the ,,Null,173,395
1246920610040684544,The Associated Press,51241574,3:00 PM - 5 Apr 2020,Squandered months: An ,http://apne.ws/GdLdFqY,Null,153,237
1246918911989334016,Michael E. Mann,384923143,2:53 PM - 5 Apr 2020,The surest way to lose a war is refusing to recognize you’re in one (even if not by your own choosing). My thought for the day as I ponder the challenge we are up against with big polluters who are happily exploiting the Coronavirus  ,,Null,67,195
1246917842047569921,Tom Fitton,18266688,2:49 PM - 5 Apr 2020,BIG UPDATE: Weiner Laptop Scandal -- Clinton Email Cover-Up; ,https://youtube.com/watch?v=vQOX2ytgoTk,Null,322,615
1246935082314727427,Daniel MacGregor,1152746305636196352,3:57 PM - 5 Apr 2020,Been working on this video playlist on YouTube for a while.  Leave it up to a worldwide ,,Null,0,1
1246934895567519745,Ryan Nausieda,1083106797098098688,3:57 PM - 5 Apr 2020,Netflix: Netflix needs to turn off the "Are you still watching?" -- for the the ,http://chng.it/X2QtCYKr,Null,0,0
1246934378149638145,“24”,1200118077960019968,3:54 PM - 5 Apr 2020,This is New York right now during the ,,Null,0,1
1246933379267940353,maddizoe,45888429,3:50 PM - 5 Apr 2020,I honestly tried ,,Null,0,0
1246932002558717953,Lindsay (GOTV) Amantea,309493868,3:45 PM - 5 Apr 2020,Never did very angry 15 year old me think ,,Null,0,0
1246930221166735360,Jason Bradwell,1246800976629174273,3:38 PM - 5 Apr 2020,Null,https://twitter.com/Bournemouthecho/status/1246717070592573440,Null,0,0
1246930020976615425,Andrea,71840619,3:37 PM - 5 Apr 2020,Also  a suggestion for one of the Saturday song writes.. A dedication song for all that have passed bravely to this horrible ,,Null,0,0
1246929319974273026,don perkins,2704559196,3:34 PM - 5 Apr 2020,This is video of a hospital in Michigan. Sign out side states closed for their safety and ours. I thought we were in a ,https://www.facebook.com/djmonette/videos/pcb.10213986834579521/10213986802178711/?type=3&theater,Null,0,0
1246929137161338880,Rebuilder,940287197923741696,3:34 PM - 5 Apr 2020,Null,,Null,2,8
1246927712784199680,paratusnow,1141320105516838912,3:28 PM - 5 Apr 2020,Why did the ,,Null,0,0
1246924560844435459,ryan 🤔,2750055757,3:15 PM - 5 Apr 2020,Department of Labor officially released their stance on UE and it has no directive for 1099 workers.  ,,Null,0,0
1246923344060059651,Gombe Media & Publicity,1236731925806616576,3:11 PM - 5 Apr 2020,Null,https://www.facebook.com/106355637651765/posts/123600599260602/,Null,0,0
1246920226161266688,Okkie Tenggala,797127998164107264,2:58 PM - 5 Apr 2020,You knew about the ,,Null,2,1
1246919249316233217,Leslie Mac,14235543,2:54 PM - 5 Apr 2020,Wait - I just want to be clear that I have this straight. We are in the middle of ,,Null,26,189
1246918393434963969,micklereed,1058164056740323328,2:51 PM - 5 Apr 2020,Came across this poem written in 1869  reprinted during 1919 ,https://democraticunderground.com/100213195967,Null,0,0
1246932458781753348,jarrod,1211609672039333894,3:47 PM - 5 Apr 2020,This is why we need more of a shutdown ,https://twitter.com/cbsnews/status/1246804028601896961,Null,0,0
1246930864598122497,Alastair MacFarlane,73376743,3:40 PM - 5 Apr 2020,What I am saying to you ,,Null,0,0
1246930659614117894,Andy H,869590676391985153,3:40 PM - 5 Apr 2020,You think you're smart (I have a BA and a BSc) and then you watch ,,Null,0,0
1246929600229376006,Andreea Fate Enciu Schneider,1136351435992567808,3:35 PM - 5 Apr 2020,These are my notes from last year (this is scientific research). Since the ,https://www.instagram.com/p/B-nbyr-AiJV/?igshid=6kpfdw6upitr,Null,0,0
1246929545200107526,Caryn Ranney,1241807927154966529,3:35 PM - 5 Apr 2020,"In the face of a global ,https://twitter.com/ACLifeMed/status/1245813421058162688,Null,0,0
1246927368427634689,Jjo Love Ireland as a whole! United in a decade💖,618642330,3:27 PM - 5 Apr 2020,Null,https://amp.nine.com.au/article/94deca73-5640-4f08-913f-1ca1069b9473,Null,0,0
1246926538190323712,Chester Chiggins,1216216103187337216,3:23 PM - 5 Apr 2020,Let em have it Sir  these media shit-birds are the worst thing about this global ,,Null,0,0
1246924850821836802,Jim O'Sullivan,2460653987,3:17 PM - 5 Apr 2020,Useful information links on ,,Null,0,0
1246924602183475200,all.about.pakistan,806521045272428544,3:16 PM - 5 Apr 2020,Null,,Null,0,0
1246919099231371266,Kush Jain (Mudrex),328173696,2:54 PM - 5 Apr 2020,A global ,https://cointelegraph.com/news/globalism-has-failed-long-live-crypto,Null,0,0
1246918261645533184,Rose Aranas,1241606011376390144,2:50 PM - 5 Apr 2020,We already had the WW3 scare  Kobe's passing  and Covid-19 ,,Null,0,4
1246916228645449728,Stanford Students for Workers Rights,1238367937376862209,2:42 PM - 5 Apr 2020,Hey ,http://bit.ly/payworkers,Null,0,3
1246916212816150528,MIYAVI,43264227,2:42 PM - 5 Apr 2020,Especially now ,,Null,34,221
1246915302325137409,Prince Sunny,1246123122669039618,2:39 PM - 5 Apr 2020,When Football Finally Returns  Commentators Will Be Like........ Oh No! What A COVID-19 Strike From ,,Null,1,3
1246919734450196480,Joshua Hoover,168534481,2:56 PM - 5 Apr 2020,Unfortunately none of the diseases were ,,Null,0,1
1246919537859211264,Siraj Hashmi,1129762164,2:55 PM - 5 Apr 2020,Hearing ISIS has to lay off a bunch of their fighters due to operations being shut down during the coronavirus ,,Null,44,380
1246918543993647106,Yoni Freedhoff, MD,17385685,2:52 PM - 5 Apr 2020,No  I don't buy that someone was precautionarily admitted to hospital during a ,,Null,40,282
1246915396403372032,Mary Robinette Kowal@🏡,12418482,2:39 PM - 5 Apr 2020,I've made puppets and sewn regency gowns for years and lo  that is useful in a ,https://www.patreon.com/posts/mrks-no-pattern-35679762?utm_medium=social&utm_source=twitter&utm_campaign=postshare,Null,100,228
1246914321340383232,Method Branding,275303367,2:35 PM - 5 Apr 2020,In the midst of responding to the COVID-19 ,,Null,0,0
1246914046600699905,Shivani Bhatt,1191300638363156480,2:34 PM - 5 Apr 2020,Would it not have been better if ,https://twitter.com/the_hindu/status/1246418490828955649,Null,0,0
1246914038086467589,heidi,886604548525006848,2:34 PM - 5 Apr 2020,I just watched THE SWEETEST YouTube video by ,,Null,0,0
1246914003248369664,Adil Badshah Sayyed,1203931551433519104,2:33 PM - 5 Apr 2020,Such efforts needs some sort of support so that it will help us fighting the ,https://twitter.com/ANI/status/1246579688513781760,Null,0,0
1246913846855389184,Henry Exeter,1014361071816019968,2:33 PM - 5 Apr 2020,Who knew the “hot doctor” would become a leading voice of reason during an actual crisis. Thanks ,https://youtu.be/hMopOpiNB1s,Null,0,0
1246912994090422272,Frederic M. Douglas,215566500,2:29 PM - 5 Apr 2020,Watching National Strategy for ,https://www.c-span.org/video/?189676-1/national-strategy-pandemic-preparedness,Null,1,1
1246912944488812551,Karen,21459028,2:29 PM - 5 Apr 2020,Happening now: the Northland Kansas City  Missouri ,,Null,8,20
1246912801945378816,IRIHOSE Aimable,772453990994935808,2:29 PM - 5 Apr 2020,We together partner to defeat this ,https://twitter.com/IGIHE/status/1246903761618055171,Null,0,0
1246912713823059969,Michael Barbaro,282545479,2:28 PM - 5 Apr 2020,Powerful:,https://www.youtube.com/watch?v=BRu2m5G2q-4,Null,49,262
1246912131863326725,Jim Hammond,1198814645450149889,2:26 PM - 5 Apr 2020,.,,Null,0,0
1246909165978767367,Marc Stutzel,948312966,2:14 PM - 5 Apr 2020,Trump was briefed in 2017 with guidlines and ,https://twitter.com/SpyTalker/status/1246900083423154178,Null,0,1
1246908647231442946,Alastair Thompson,565574529,2:12 PM - 5 Apr 2020,Boris Johnson is now in hospital with the Coronavirus  just a few days after Carole Cadwalladr said he was "in hiding" for getting some small bits of rest while running the country through a ,https://twitter.com/carolecadwalla/status/1245289277690392578,Null,117,402
1246907320942186498,The Perfect Pandemic,1238560911352266753,2:07 PM - 5 Apr 2020,More pathetic than helping to trend a hashtag I hate? Because typing out ,,Null,0,0
1246904925403004929,Parag Patnaik,1242656610511654918,1:57 PM - 5 Apr 2020,The day this ,https://twitter.com/GoenkaPk/status/1245758548526555141,Null,0,0
1246904551191523331,Deibiz 74™,743765779271786496,1:56 PM - 5 Apr 2020,Null,https://www.rafflecopter.com/rafl/display/606f720114/,Null,0,0
1246903364975316992,Susan Eacock ❤️Boris,302665348,1:51 PM - 5 Apr 2020,Null,,Null,73,265
1246902767232462848,John,1211044260050432000,1:49 PM - 5 Apr 2020,This ,,Null,0,1
1246902014128402433,Pandemic Gaming,1089880438749970434,1:46 PM - 5 Apr 2020,Check out ,https://twitter.com/KS_Katalyst/status/1246901684166701056,Null,0,0
1246901708812410880,Michelle Stewart,2689589620,1:45 PM - 5 Apr 2020,Thank you ,https://twitter.com/KamalaHarris/status/1246900646336507904,Null,0,0
1246900646336507904,Kamala Harris,30354991,1:40 PM - 5 Apr 2020,Even before this ,,Null,1770,7511
1246900607870308352,Shivam,1240240891391967232,1:40 PM - 5 Apr 2020,Does anyone has started writing a book ",,Null,0,0
1246900291590672384,Dr Zweli Mkhize,844486678324658176,1:39 PM - 5 Apr 2020,“This ,,Null,229,576
1246900191791394817,The Singer 👨🏽‍🎤, The Musician 🔥, The Artist 👑,241541219,1:39 PM - 5 Apr 2020,Better by ,https://www.instagram.com/p/B-nNV_pHCro/?igshid=94kiqxpr8z8k,Null,0,0
1246900083423154178,Jeff Stein,28366439,1:38 PM - 5 Apr 2020,Bush warned about a ,https://twitter.com/alyssa_milano/status/1246875784968425473,Null,302,489
1246899512746049538,Aldrin Sampear,163808974,1:36 PM - 5 Apr 2020,These actors... ,,Null,186,1111
1246899333691109376,Page of Earth,1068983239946072064,1:35 PM - 5 Apr 2020,.,,Null,0,0
1246898846782849027,Ash,1128518886142435329,1:33 PM - 5 Apr 2020,Null,,Null,0,0
1246897030154407936,Richie,967505768248479744,1:26 PM - 5 Apr 2020,I’d imagine Boris has been admitted to hospital as he has been working tirelessly to get on top of this ,,Null,119,900
1246899734159273987,William W.,4542520756,1:37 PM - 5 Apr 2020,Null,,Null,27,33
1246898019720728577,Bree Newsome Bass,110326494,1:30 PM - 5 Apr 2020,Why is the ,,Null,3424,12203
1246897699527540736,Phil Ehr,92317603,1:29 PM - 5 Apr 2020,We’re fighting the virus and incompetence. The scale of this virus defines the problem—a ,https://twitter.com/DavidBegnaud/status/1245906088911949826,Null,139,396
1246897480974970883,Rowan H Powell 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧,1165261030488006659,1:28 PM - 5 Apr 2020,Let's fill social media with Boris photos  this guy has worked tirelessly to make sure we are all safe and also has made sure businesses  employees and the economy has the support it needs through this ,,Null,237,542
1246897237109727233,Powerful,2415849018,1:27 PM - 5 Apr 2020,Null,,Null,50,97
1246897223042039810,hassan,837247689838448640,1:27 PM - 5 Apr 2020,Null,,Null,1,0
1246897222177832960,Just Everything 💭,1246438839402418178,1:27 PM - 5 Apr 2020,I recently just had the time to watch ,,Null,0,0
1246896979575058432,Shannon Watts,246939630,1:26 PM - 5 Apr 2020,Will County  Illinois  authorities said the vast majority of calls since the coronavirus ,https://www.chicagobusiness.com/greg-hinz-politics/pritzker-illinoisans-must-shelter-place,Null,165,352
1246895356207484933,Deepak Choudhary,124190407,1:19 PM - 5 Apr 2020,Small contribution towards our State CM relief fund to fight against ,,Null,0,0
1246895226192625672,Chris Lu,461697741,1:19 PM - 5 Apr 2020,In Jan. 2017  the Obama team did a tabletop exercise with the Trump team on how to respond to a ,https://twitter.com/washingtonpost/status/1246433089435377665,Null,1362,2175
1246894773379764230,Breitbart News,457984599,1:17 PM - 5 Apr 2020,Reuters claims a group of 100+ Vanderbilt University students that ignored concerns about the Wuhan coronavirus ,https://trib.al/m5rsvKJ,Null,453,682
1246894141470060544,CNN,759251,1:15 PM - 5 Apr 2020,Of her total donation  $1 million will go toward America's Food Fund to alleviate food insecurity. The rest will be donated to other groups helping Americans during the ,https://cnn.it/3bQHTWA,Null,703,4563
1246892256352710656,Juliana Zatarain,1246163274531569665,1:07 PM - 5 Apr 2020,Great idea to encourage people to wash their hands during this ,https://twitter.com/mcdonalds/status/1237803599012548610,Null,0,1
1246892237562273793,Eric Feigl-Ding,18831926,1:07 PM - 5 Apr 2020,WH squandered nearly two months could’ve prepped federal stockpile of critical supplies. A review of federal purchasing contracts by ,https://apnews.com/090600c299a8cf07f5b44d92534856bc,Null,213,363
1246889972306792451,Juliana Zatarain,1246163274531569665,12:58 PM - 5 Apr 2020,Amidst this awful ,https://twitter.com/newbalance/status/1243698939355893761,Null,0,1
1246887793982418944,John Lundin 🌊,16548855,12:49 PM - 5 Apr 2020,Trump likes to spin reports that he botched the response to ,https://www.newsandguts.com/link/ap-u-s-wasted-months-before-preparing-for-virus-pandemic/,Null,24,41
1246887598053867522,Helen Stockham,171478013,12:49 PM - 5 Apr 2020,This tweet aged well.  We didn't really have a chance did we ,https://twitter.com/kc_birder/status/1246790665478049793,Null,1,2
1246887171769786369,Duty To Warn 🔉,879147821915615233,12:47 PM - 5 Apr 2020,If you receive a whistleblower complaint and follow proper channels  you get fired. If you command a military vessel and you plead on behalf of infected crewmen  you get relieved of the command. But if you marry the president's daughter  you can broker peace and handle a ,,Null,285,779
1246886575264288768,CNN International,2097571,12:45 PM - 5 Apr 2020,“I want to reassure you that if we remain united and resolute then we will overcome it.” Queen Elizabeth gives a rare address to the UK  urging Britons to practice "self-discipline and resolve" in the face of the coronavirus ,https://cnn.it/2X9ijb8,Null,617,1980
1246897150274961411,Alaina Shearer for Congress,1178049413547253762,1:27 PM - 5 Apr 2020,Today is my 41st birthday. ,,Null,193,521
1246896822716706816,Shomari Stone,264924050,1:25 PM - 5 Apr 2020,Denying the reality of the coronavirus has made it more dangerous for everyone. When events are too painful for people to cope with  denial often kicks in. But the current ,https://www.nbcnews.com/think/opinion/denying-reality-coronavirus-has-made-it-more-dangerous-everyone-ncna1175916,Null,64,150
1246894902153285632,Ibrahim,1246226797181763585,1:18 PM - 5 Apr 2020,Mrs ,https://twitter.com/MobilePunch/status/1246880210475237376,Null,0,0
1246894575089790976,todd,628179179,1:16 PM - 5 Apr 2020,What ,,Null,0,0
1246891705544081409,Ronna McDaniel,2353605901,1:05 PM - 5 Apr 2020,Thread.   This Washington Post story is a prime example of what bias in journalism looks like.   The headline is ridiculous.   Despite what WaPo claims  the GOP’s goal is not at all to challenge efforts to make voting easier.,https://www.washingtonpost.com/politics/trump-gop-challenge-efforts-to-make-voting-easier-amid-coronavirus-pandemic/2020/04/04/61f889fe-75bb-11ea-87da-77a8136c1a6d_story.html,Null,861,1796
1246891081612103685,Bernard B. Kerik,25837289,1:02 PM - 5 Apr 2020,2015 Bill Gates discusses a global ,,Null,2391,3877
1246890400968626176,Amit Kumar,1246877015564640256,1:00 PM - 5 Apr 2020,Respected Hon'ble PM Shri ,https://twitter.com/narendramodi/status/1246830985288642560,Null,0,0
1246890137314787331,CDN Data Geek,28699149,12:59 PM - 5 Apr 2020,Dear Teachers  as you return to classes tomorrow. Thank you for supporting our children through this ,,Null,0,0
1246887272433291266,Cathy McCormick,31588783,12:47 PM - 5 Apr 2020,Null,http://dlspd.co/tspt/home.html?&cmpid=CRM_SS_THRSHLDMSS_JKMOUG34K9111750,Null,0,0
1246887204728815617,NIGERIAN🙂,1244922794816811008,12:47 PM - 5 Apr 2020,Fada lawd I did it. Use ,https://twitter.com/iRuntwon/status/1246844692152672256,Null,3,0
1246886827572658176,Terrence K. Williams,47293791,12:46 PM - 5 Apr 2020,Breaking News President Trump has tested positive for being the Greatest President and handling this ,,Null,5243,24011
1246886575159406592,CNN,759251,12:45 PM - 5 Apr 2020,“I want to reassure you that if we remain united and resolute then we will overcome it.” Queen Elizabeth gives a rare address to the UK  urging Britons to practice "self-discipline and resolve" in the face of the coronavirus ,https://cnn.it/39FOKAB,Null,899,3571
1246886454476689408,bapimaharana459@gmail.com,1246447482847944704,12:44 PM - 5 Apr 2020,India fights with corona with Solidarity Kandhamal and Ganjam against the ,,Null,0,1
1246885727813672963,Manjit singh,1202949806756249600,12:41 PM - 5 Apr 2020,Incredible support .   It seems today is Diwali.   Single call of ,,Null,0,1
