tweet_id,account_name,user_id,timestamp,text,links,repiles,retweets,favorites
1246623178149036034,bbc slut,1171770278042591233,7:18 PM - 4 Apr 2020,Here it is everyone this is what ,,Null,5,25
1246559033848463365,UTFR 🇾🇪,261396759,3:03 PM - 4 Apr 2020,P.Schmeichel named the ,,Null,56,618
1246553036463452160,𝚛𝚊𝚚𝚞𝚎𝚕,1000955851467878403,2:39 PM - 4 Apr 2020,if we make these edits viral maybe ,,Null,174,612
1246551130756259841,ryujin ☆ nt ☆ mark 🎮 L ☆ dp ☆ gng,1242144366656999429,2:32 PM - 4 Apr 2020,nsfw 18+ rt like for a trump promo kpop gc reply taekook exo au loona ,,Null,0,4
1246543703432364035,Aaron Bastani,63082578,2:02 PM - 4 Apr 2020,United States and U.K. are the real outliers on ,,Null,20,63
1246538281812180992,Lukeee! #Arcade 🇳🇱🇲🇰🇬🇧🇨🇾🇬🇷🇪🇪,3241167827,1:41 PM - 4 Apr 2020,Everything about this turned out perfect for the UK in 2009. The Songwriter The song. The singer. The running order. The staging.  Can we have this again ,,Null,3,17
1246538279421435904,AJ 🇬🇧,979374120495468544,1:41 PM - 4 Apr 2020,Reasons why Its My Time is amazing  - Composed by one of the greatest British composers of all time - Jade’s vocals are flawless - They put 4 violinists on stage just to show Jade doesn’t need backing singers  - Rare occasion where the ,,Null,9,36
1246528151842361356,Baron Von Bounceback,1198720905482002432,1:00 PM - 4 Apr 2020,If you’ve got ,,Null,1,18
1246527343679754241,BBC News (World),742143,12:57 PM - 4 Apr 2020,"We are working around the clock to get Canada the resources it needs"  Canadian PM Justin Trudeau says the country is due to receive "millions" of masks from China in the next 48 hours   ,https://bbc.in/34coYTK,Null,206,895
1246502681344180225,Paula,1087808560455737344,11:19 AM - 4 Apr 2020,Null,,Null,3,11
1246607962354995200,ryujin ☆ nt ☆ mark 🎮 L ☆ dp ☆ gng,1242144366656999429,6:17 PM - 4 Apr 2020,nsfw 18+ rt like for a trump promo kpop gc reply taekook exo au loona ,,Null,0,4
1246607879743963136,Harry's Fool's Gold,2866109743,6:17 PM - 4 Apr 2020,Null,,Null,3,17
1246593768817655809,amna,1246575903972392964,5:21 PM - 4 Apr 2020,There seems to be a common theme here..Forget the name we are all still humans and British Nationals. ,https://twitter.com/sou_295/status/1246186036050505729,Null,0,0
1246565028616114182,Mike Jones,1245813784712798209,3:27 PM - 4 Apr 2020,Due to the *Covid19 pandemic if your state is currently under lockdown  United Nations are in Collaboration with some multinational Companies worldwide helping the victims and the family with the sum of *$20 000* each to individuals *unitednations.covid19@outlook.com* ,https://twitter.com/Oloni/status/1245036054442209280,Null,0,1
1246547418377846786,•𝗟𝗜𝗡𝗔•,116159439,2:17 PM - 4 Apr 2020,Weird how when you watch ,,Null,212,533
1246499100914319361,Ian Marter,1245766076564148226,11:05 AM - 4 Apr 2020,So this government has woken up to the crucial importance of public broadcasting. Truth to power when needed  serving the nation when needed  educating and informing in equal measure. Contribution of other broadcasters? Is it because of the unique funding ,https://twitter.com/educationgovuk/status/1246467744452808704,Null,2,6
1246540850517151748,lua,1200879444988243968,1:51 PM - 4 Apr 2020,Null,,Null,2,10
1246495209170616321,✨💕 GINNYWITCH 💕✨ 🇬🇧,2183835393,10:49 AM - 4 Apr 2020,shame on our MSM  shame on ,,Null,2,4
1246491215564062720,Scanditon,1225782526012162048,10:33 AM - 4 Apr 2020,A historical drama  skillfully staged: The Sony Channel has secured the rights to the historical ITV series ,,Null,12,45
1246489519760736256,Louis & Harry Updates,1175092684064788481,10:27 AM - 4 Apr 2020,Null,,Null,52,547
1246488406705790976,The Kings Updates,1104263561185034240,10:22 AM - 4 Apr 2020,Null,,Null,104,1300
1246486585648046081,🪐,933478783218257921,10:15 AM - 4 Apr 2020,tom hiddleston in ,,Null,78,306
1246482664380436482,Tom Hiddleston. Más allá de Loki,951067249481265152,10:00 AM - 4 Apr 2020,SPECIAL HOLLOW CROWN . HENRY V . HQ CAPTURES   ,https://www.facebook.com/groups/143740289740885,Null,2,4
1246472744583270403,Jamespropmaker,1243676007590174722,9:20 AM - 4 Apr 2020,It's true all Brum fans that there was going to be a Brum film. Set in the 1920s Bugsey Malone style. The scrips was all written and also Test filming shot... But due to lack of funding.. Mainly by the ,,Null,3,11
1246469610632855552,Ricky Charlesworth,196354582,9:08 AM - 4 Apr 2020,Virtual racing on ITV to replace the ,,Null,1,15
1246466888986738689,Tim Buckett,802971302034374656,8:57 AM - 4 Apr 2020,That’ll be interesting viewing ,,Null,1,8
1246462599266533377,out of context irishtwincam,1231347587082526720,8:40 AM - 4 Apr 2020,official meaning of ,,Null,4,13
1246457707332358150,Alison Steadman OBE,1060949987016822789,8:20 AM - 4 Apr 2020,OH MY CHRIST! ,,Null,163,2180
1246453090414452736,Tori,1231846635333935105,8:02 AM - 4 Apr 2020,Null,,Null,3,26
1246451340886319106,Corona_Cartel,1049328831461568512,7:55 AM - 4 Apr 2020,Tomorrow night  7:15PM  ,,Null,36,425
1246448197033222147,Dawn Foster,15344145,7:43 AM - 4 Apr 2020,This is just opinion writing posing as factual analysis when ,https://twitter.com/bbclaurak/status/1246377381557940224,Null,196,899
1246436757207420929,SNELLY (TONY SNELL),37943877,6:57 AM - 4 Apr 2020,This is a good ,,Null,33,52
1246433552054595584,Deirdre O'Kelly 🕷🎵🇪🇺🇬🇧🇮🇪#FBPE,3031052802,6:44 AM - 4 Apr 2020,I'm watching ,,Null,0,6
1246432652057546752,Jonathan Ajayi,1172868031,6:41 AM - 4 Apr 2020,To Critics saying ‘there’s no place for shows like ,,Null,130,292
1246427833972506625,BBC News (World),742143,6:22 AM - 4 Apr 2020,China mourns victims of coronavirus pandemic by observing a three-minute silence  ,http://bbc.in/2yzPA5d,Null,354,1498
1246421208519913473,MSM_Monitor,3589351635,5:55 AM - 4 Apr 2020,It isn't a contest  but given ,,Null,302,288
1246420191862566912,Beatles Fab 4 Ever,4242533117,5:51 AM - 4 Apr 2020,OTD 04APR1963 For the second time in a week  The ,,Null,5,11
1246419020997369856,aboh israel,891093840341479424,5:47 AM - 4 Apr 2020,Thats the test from ,,Null,2,4
1246452667418923010,BBC News (World),742143,8:00 AM - 4 Apr 2020,Spain "close to passing the peak of infections" as number of coronavirus deaths falls for second day in a row  Spanish PM says,http://bbc.in/2Rc7IZo,Null,372,1861
1246449088754864131,robert jeffery,231497466,7:46 AM - 4 Apr 2020,Wow the ,,Null,57,104
1246437367646498818,Doctor Who 1980,1116846780426092544,7:00 AM - 4 Apr 2020,04/04/80 - The Leisure Hive  STUDIO ,,Null,0,6
1246432332048814087,Doctor Who 1980,1116846780426092544,6:40 AM - 4 Apr 2020,04/04/80 - The Leisure Hive  STUDIO ,,Null,3,14
1246431066761490436,AbgCaffein,974267349959245824,6:34 AM - 4 Apr 2020,Why ,,Null,0,2
1246430023130796032,nana: gowon hive,797731789779402752,6:30 AM - 4 Apr 2020,makes no sense to me how ,,Null,15,62
1246423775890903041,bbcscotland,622133,6:06 AM - 4 Apr 2020,Pipers around Scotland played Scotland The Brave earlier this week in honour  of our key workers ,,Null,19,69
1246413289040609282,simon maginn,128402033,5:24 AM - 4 Apr 2020,Have the shadow cabinet walked out live on ,,Null,358,894
1246406482486267904,BBC News (World),742143,4:57 AM - 4 Apr 2020,Two people killed and at least four others wounded in a knife attack in south-east France,http://bbc.in/2RqGZZl,Null,276,581
1246405798466662400,Gavin and Stacey,3292583451,4:54 AM - 4 Apr 2020,What’s Occurin’? ,,Null,86,730
1246405687200145408,Ruth Jones,752559047698702336,4:54 AM - 4 Apr 2020,OH! ,,Null,190,2006
1246394420922114049,Tamwar,1028773927647105024,4:09 AM - 4 Apr 2020,Think of all those young lads that paid the ultimate price at that time so racist fuckwits like this can be given airtime on ,https://twitter.com/kwilliam111/status/1245658339423354883,Null,27,49
1246392463302017025,Dermot Frama,1240386476908646407,4:01 AM - 4 Apr 2020,Null,,Null,12,10
1246392069255335936,Tom Hiddleston. Más allá de Loki,951067249481265152,4:00 AM - 4 Apr 2020,SPECIAL HOLLOW CROWN . HENRY V . HQ CAPTURES   ,https://www.facebook.com/groups/143740289740885,Null,3,5
1246388251050508288,iain watson,116845797,3:44 AM - 4 Apr 2020,I had fully expected to be covering the change of ,,Null,14,184
1246387056957423617,Jacob Leadley,275557724,3:40 AM - 4 Apr 2020,A fantastic shout out for ,,Null,19,46
1246386048550277120,Wales Football Fans,1213948682489319424,3:36 AM - 4 Apr 2020,Null,,Null,1,4
1246384791769014279,simon maginn,128402033,3:31 AM - 4 Apr 2020,The impartial ,https://twitter.com/bbclaurak/status/1246380071549624320,Null,190,414
1246373045150846980,External Affairs Officer,2576471900,2:44 AM - 4 Apr 2020,Tonight's episode of Casualty is the 2nd of 3 episodes that features ,,Null,8,17
1246372968147701762,Belinda Humphries🌻🌊,2396757944,2:44 AM - 4 Apr 2020,With the pause on many television productions Boohoo has taken the duty on itself to replace the ,,Null,0,3
1246371551466983424,UK Beautiful,1244521737255084032,2:38 AM - 4 Apr 2020,Suzanne Allan of ,,Null,0,4
1246365905111613441,Iconoclast,2407191589,2:16 AM - 4 Apr 2020,Odd isn't it? My mate James and his fellow fake news ,https://twitter.com/MarkACollett/status/1246005420558372864,Null,7,18
1246356953200295936,Lucy Pedrick, BA Hons,112234359,1:40 AM - 4 Apr 2020,Bidfood on ,,Null,0,12
1246356758743957505,DW On This Day,736586569621082112,1:39 AM - 4 Apr 2020,On this day 1970 - The Ambassadors of Death - Episode 3 was first broadcast on ,,Null,4,24
1246354611415416832,Matt Lawton,151387046,1:31 AM - 4 Apr 2020,Just heard Danny Rose on ,,Null,162,1265
1246354162020999169,Mike Redfern,1239872829740462080,1:29 AM - 4 Apr 2020,I think he looks great in a mask,,Null,32,390
1246353214246699008,Suzie Imber,899402791747190784,1:25 AM - 4 Apr 2020,Well I might be a little bit biased  but ,https://www.bbc.co.uk/programmes/b092ng4q,Null,59,334
1246352058405523457,Honey Bee,196517242,1:21 AM - 4 Apr 2020,Dr Jarvis is a Jeremy Vine and a ,,Null,3,11
1246351860744753152,smARTindale,57886874,1:20 AM - 4 Apr 2020,Great message from Chief Superintendent of Devon and Cornwall Police on ,,Null,54,108
1246348094641451014,Jess Phillips MP,20000725,1:05 AM - 4 Apr 2020,Am watching ,,Null,761,6324
1246347956808118272,#MassTestingNOWPh,1192054614,1:04 AM - 4 Apr 2020,Jaime Fabregas and VP Leni Robredo explaining DM and ,,Null,222,1799
1246347421032091650,Sally Jane Isfree,4420343195,1:02 AM - 4 Apr 2020,Our media cannot be trusted  especially the ,https://twitter.com/ian_fraser/status/1246085633451462660,Null,19,24
1246346853660200960,Mattallwright,137056047,1:00 AM - 4 Apr 2020,Hey there fantastic ,,Null,5,8
1246346395747000327,Emily Cook,291185646,12:58 AM - 4 Apr 2020,"It's a show that has always united fans. But now the Doctor is helping people around the world cope with the coronavirus lockdown."  ,http://youtube.com/watch?v=F16GEOBfALU,Null,83,404
1246344639088656385,Amelie Lens,121087567,12:51 AM - 4 Apr 2020,You can listen to my 4h Essential Mix here ,https://www.bbc.co.uk/sounds/play/m000gvr8,Null,202,1022
1246342202969722880,Patricia Pohl Cockburn,1241335842125287425,12:41 AM - 4 Apr 2020,Who does not like The Gruffalo. Saw this on ,,Null,0,1
1246334221192495106,Briefcase Michael,586420487,12:10 AM - 4 Apr 2020,Null,,Null,48,189
1246331713992765441,LadyDevushkaSW#NHS#GTTO#FreeNazanin🤚,2392144432,12:00 AM - 4 Apr 2020,Null,,Null,27,53
1246327320450723845,有刺客啊,1234665660979892225,11:42 PM - 3 Apr 2020,Why did McCarthy  a doctor at the Presbyterian Hospital of the United States  say on the CNBC program on March 2 that his hospital even begged the health department to detect suspected patients?,,Null,0,0
1246326929101217793,有刺客啊,1234665660979892225,11:41 PM - 3 Apr 2020,Why did the US Centers for Disease Control stop publishing data related to the number of tests and deaths on March 2?,,Null,0,0
1246326747861262337,Milton Road Saint,1183055128707948544,11:40 PM - 3 Apr 2020,It’s good to see ,,Null,1,51
1246316385791172608,Berlin Paaji 👺,1222571343884931072,10:59 PM - 3 Apr 2020,News Articles (Thread)  India's Biggest Bollywood Star  Shah Rukh Khan  Provides Food And Equipment To Help Tackle Corona Virus  - ,,Null,45,15
1246313283595968512,Toby טוביות,620844945,10:46 PM - 3 Apr 2020,At the 2005 election  this was the ,,Null,42,316
1246305127574589440,Covid-19 Heroes,1243029753382096898,10:14 PM - 3 Apr 2020,The ,https://www.bbc.com/news/health-52152375,Null,1075,2332
1246293928137162757,piper ♡,1185270556691587072,9:30 PM - 3 Apr 2020,♡ Piper ♡ Little Slut Bi Sexual Girl Lean ,,Null,28,84
1246287261051711488,😎SOURAV SRKIAN DAS😎,1195321122629140480,9:03 PM - 3 Apr 2020,Baadshah got World's Biggest Superstar tag by   Forbes CNN America ,,Null,29,38
1246273541693042688,pupwalk trading,1228377977571799040,8:09 PM - 3 Apr 2020,Null,,Null,0,1
1246236361490714624,zhou,1221772814601973763,5:41 PM - 3 Apr 2020,That is what we are!Be careful and we will stole more in the world such as Canada Brizal etc!,,Null,2,13
1246234584586608641,Gentleman Jack Edits,1129545155160215552,5:34 PM - 3 Apr 2020,Uh-oh. Dr. Belcombe will be here in 20 minutes.  I just love this part,,Null,31,249
1246227498477793280,Paul Williams #WashYourHands,42527025,5:06 PM - 3 Apr 2020,The ,,Null,4,21
1246216768768610306,olivia,1033082352724008962,4:23 PM - 3 Apr 2020,Null,,Null,31,194
1246209096249999361,Ethan Willmer-Anderson,747017016599584768,3:52 PM - 3 Apr 2020,This picture looks like the billboard for a serious ,,Null,0,8
1246205851695828999,BlazeRunner2049,1186043455442690048,3:40 PM - 3 Apr 2020,Null,,Null,138,378
1246199928138891265,Gavin and Stacey,3292583451,3:16 PM - 3 Apr 2020,Null,,Null,129,1295
